Ciclo,Tempo_Total_Previsao,Tempo_Leitura,Tempo_Previsao_Rede,Tempo_Escrita,Entradas,Saidas
375,0.020058631896972656,0.010441780090332031,0.00018930435180664062,0.009157419204711914,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[1.0, 1.9090129125835677e-17, 7.961148200182025e-38, 1.0934503552646613e-34, 0.0, 0.0]"
376,0.021007537841796875,0.011237144470214844,0.00023984909057617188,0.009207725524902344,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[1.0, 1.9090129125835677e-17, 7.961148200182025e-38, 1.0934503552646613e-34, 0.0, 0.0]"
377,0.019700288772583008,0.010300397872924805,0.00018930435180664062,0.008941411972045898,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[1.0, 1.9090129125835677e-17, 7.961148200182025e-38, 1.0934503552646613e-34, 0.0, 0.0]"
378,0.036511898040771484,0.02546215057373047,0.00019073486328125,0.010589599609375,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[1.0, 1.9090129125835677e-17, 7.961148200182025e-38, 1.0934503552646613e-34, 0.0, 0.0]"
379,0.019655466079711914,0.01004481315612793,0.00020456314086914062,0.009139537811279297,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[1.0, 1.9090129125835677e-17, 7.961148200182025e-38, 1.0934503552646613e-34, 0.0, 0.0]"
380,0.021169662475585938,0.010418176651000977,0.0001976490020751953,0.010231733322143555,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[1.0, 1.9090129125835677e-17, 7.961148200182025e-38, 1.0934503552646613e-34, 0.0, 0.0]"
381,0.01746964454650879,0.01014852523803711,0.00019168853759765625,0.006854057312011719,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[1.0, 1.9090129125835677e-17, 7.961148200182025e-38, 1.0934503552646613e-34, 0.0, 0.0]"
382,0.02197098731994629,0.011278629302978516,0.00019073486328125,0.010223865509033203,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[1.0, 1.9090129125835677e-17, 7.961148200182025e-38, 1.0934503552646613e-34, 0.0, 0.0]"
383,0.03130769729614258,0.014989614486694336,0.00019240379333496094,0.015849828720092773,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[1.0, 1.9090129125835677e-17, 7.961148200182025e-38, 1.0934503552646613e-34, 0.0, 0.0]"
384,0.017467737197875977,0.010207176208496094,0.00018835067749023438,0.006815910339355469,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[1.0, 1.9090129125835677e-17, 7.961148200182025e-38, 1.0934503552646613e-34, 0.0, 0.0]"
385,0.01664447784423828,0.008157968521118164,0.0001914501190185547,0.008008003234863281,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[1.0, 1.9090129125835677e-17, 7.961148200182025e-38, 1.0934503552646613e-34, 0.0, 0.0]"
386,0.016328096389770508,0.008900642395019531,0.00018739700317382812,0.00700068473815918,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[1.0, 1.9090129125835677e-17, 7.961148200182025e-38, 1.0934503552646613e-34, 0.0, 0.0]"
387,0.02327871322631836,0.013708353042602539,0.0001900196075439453,0.009110212326049805,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[1.0, 1.9090129125835677e-17, 7.961148200182025e-38, 1.0934503552646613e-34, 0.0, 0.0]"
388,0.024190187454223633,0.012467145919799805,0.0001952648162841797,0.011251211166381836,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[1.0, 1.9090129125835677e-17, 7.961148200182025e-38, 1.0934503552646613e-34, 0.0, 0.0]"
389,0.02219867706298828,0.014589071273803711,0.0004544258117675781,0.006708860397338867,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[1.0, 1.9090129125835677e-17, 7.961148200182025e-38, 1.0934503552646613e-34, 0.0, 0.0]"
390,0.01577448844909668,0.007921934127807617,0.0002396106719970703,0.0071218013763427734,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[1.0, 1.9090129125835677e-17, 7.961148200182025e-38, 1.0934503552646613e-34, 0.0, 0.0]"
391,0.02079939842224121,0.009147882461547852,0.00019168853759765625,0.011192560195922852,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[1.0, 1.9090129125835677e-17, 7.961148200182025e-38, 1.0934503552646613e-34, 0.0, 0.0]"
392,0.018564939498901367,0.011299848556518555,0.00023484230041503906,0.006687164306640625,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[1.0, 1.9090129125835677e-17, 7.961148200182025e-38, 1.0934503552646613e-34, 0.0, 0.0]"
393,0.029601097106933594,0.015547037124633789,0.0001976490020751953,0.013589620590209961,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 53.364830017089844, 2.066115617752075, 0.0, 1.0]","[1.0, 1.9090129125835677e-17, 7.961148200182025e-38, 1.0934503552646613e-34, 0.0, 0.0]"
394,0.021954774856567383,0.011268854141235352,0.0001914501190185547,0.010227680206298828,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
395,0.016600847244262695,0.009143352508544922,0.0001914501190185547,0.006993532180786133,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
396,0.018462657928466797,0.010054349899291992,0.00019025802612304688,0.007971763610839844,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
397,0.016197681427001953,0.00775599479675293,0.00018858909606933594,0.008014440536499023,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
398,0.01645803451538086,0.008007049560546875,0.00018787384033203125,0.007999181747436523,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
399,0.019818544387817383,0.012511730194091797,0.00019240379333496094,0.006809711456298828,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
400,0.025530099868774414,0.016733646392822266,0.0003058910369873047,0.008218765258789062,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
401,0.02102971076965332,0.009103536605834961,0.00019240379333496094,0.01146554946899414,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
402,0.016338586807250977,0.00784754753112793,0.0001881122589111328,0.008063077926635742,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
403,0.018826007843017578,0.009048223495483398,0.0003540515899658203,0.009020805358886719,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
404,0.02059459686279297,0.008007526397705078,0.00018978118896484375,0.012110233306884766,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
405,0.017600536346435547,0.009190797805786133,0.00019407272338867188,0.007940530776977539,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
406,0.0321040153503418,0.019216060638427734,0.00019550323486328125,0.012414693832397461,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
407,0.020240306854248047,0.009332895278930664,0.0002560615539550781,0.010361909866333008,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
408,0.017728328704833984,0.008875370025634766,0.0001919269561767578,0.008365869522094727,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
409,0.026280641555786133,0.014696121215820312,0.0001914501190185547,0.011118888854980469,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
410,0.02921319007873535,0.010692119598388672,0.00019168853759765625,0.018045902252197266,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
411,0.02184748649597168,0.012347221374511719,0.00018978118896484375,0.00904393196105957,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
412,0.021960735321044922,0.012261390686035156,0.00019121170043945312,0.009248971939086914,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
413,0.02395176887512207,0.011278629302978516,0.00020766258239746094,0.012185811996459961,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
414,0.0199127197265625,0.010227441787719727,0.0001919269561767578,0.00922536849975586,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
415,0.02653193473815918,0.01709580421447754,0.0001983642578125,0.00894784927368164,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
416,0.018303632736206055,0.011165618896484375,0.00019121170043945312,0.006679534912109375,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
417,0.016191720962524414,0.009014606475830078,0.000186920166015625,0.006725788116455078,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
418,0.022449016571044922,0.010534524917602539,0.0001933574676513672,0.011450052261352539,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
419,0.02161407470703125,0.009259700775146484,0.0003426074981689453,0.011643409729003906,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
420,0.024497032165527344,0.010306835174560547,0.0002033710479736328,0.013647794723510742,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
421,0.02436542510986328,0.01472020149230957,0.00023365020751953125,0.009002447128295898,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
422,0.020680904388427734,0.012330293655395508,0.00020313262939453125,0.00784754753112793,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
423,0.024353981018066406,0.011407852172851562,0.00020384788513183594,0.012459039688110352,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
424,0.024228811264038086,0.012424230575561523,0.00024700164794921875,0.011249303817749023,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
425,0.027614593505859375,0.016829967498779297,0.0002834796905517578,0.010033369064331055,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
426,0.018858671188354492,0.009378910064697266,0.00025081634521484375,0.008878231048583984,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
427,0.02216196060180664,0.010277748107910156,0.00019240379333496094,0.011419296264648438,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
428,0.02781987190246582,0.01778578758239746,0.0002887248992919922,0.009373188018798828,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
429,0.031865835189819336,0.016913652420043945,0.0002009868621826172,0.014470100402832031,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
430,0.025187015533447266,0.013459444046020508,0.00019431114196777344,0.01122283935546875,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
431,0.026212215423583984,0.012434959411621094,0.0001933574676513672,0.013310432434082031,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
432,0.029526472091674805,0.012330293655395508,0.00019288063049316406,0.0167238712310791,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
433,0.025682687759399414,0.013589620590209961,0.0002143383026123047,0.011553049087524414,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
434,0.022783279418945312,0.012916803359985352,0.0003428459167480469,0.009182214736938477,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
435,0.026631832122802734,0.013650178909301758,0.000194549560546875,0.012497663497924805,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
436,0.02558755874633789,0.011228799819946289,0.00020432472229003906,0.01386117935180664,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
437,0.02655816078186035,0.014612436294555664,0.00019502639770507812,0.011477947235107422,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
438,0.018840789794921875,0.010353565216064453,0.0001926422119140625,0.008026599884033203,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
439,0.0263979434967041,0.012369394302368164,0.0001926422119140625,0.01354360580444336,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
440,0.021131038665771484,0.011362552642822266,0.00022792816162109375,0.009245634078979492,"[308.4191589355469, 309.4029846191406, 630.4605102539062, 19.126340866088867, 2.066115617752075, 0.0, 1.0]","[1.0, 8.07531764282443e-18, 3.783505853677006e-44, 1.9411767236752393e-40, 0.0, 0.0]"
