params,num_parameters,num_epochs,epoch_train_time,training_time,backpropagation_time,loss_min,max_cpu_usage,max_ram_usage,accuracy,f1_score,precision,recall,confusion_matrix
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [256, 128], 'learning_rate': 0.01, 'weight_decay': 0.0001}",35718,64,0.721904993057251,41.89926052093506,1.4991948988226895,0.011315729469060898,2.5,29.6,98.41886988076723,0.9840663230050551,0.984295854391642,0.9841886988076723,"[[1894, 0, 0, 0, 0, 0], [20, 1826, 11, 10, 21, 64], [0, 0, 1907, 0, 0, 0], [0, 27, 17, 1951, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 13, 1926]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [256, 128], 'learning_rate': 0.001, 'weight_decay': 0.0}",35718,64,0.7121167182922363,39.5071759223938,1.397809991355759,0.003889387007802725,0.0,29.6,99.17055469155002,0.9916557747402885,0.9917345118756198,0.9917055469155003,"[[1894, 0, 0, 0, 0, 0], [14, 1873, 5, 10, 22, 28], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 4, 0, 0, 1883, 0], [0, 7, 0, 0, 6, 1926]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [256, 128], 'learning_rate': 0.001, 'weight_decay': 0.0005}",35718,64,0.6358623504638672,40.48759627342224,1.463372466149251,0.035244960337877274,0.0,29.6,98.1423881112839,0.981179753613811,0.9815473014268918,0.9814238811128391,"[[1891, 0, 0, 3, 0, 0], [26, 1780, 15, 17, 56, 58], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 27, 0, 0, 13, 1899]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [256, 128], 'learning_rate': 0.001, 'weight_decay': 0.0001}",35718,64,0.6111667156219482,39.9762122631073,1.4276427335172728,0.012636909261345863,0.8,29.6,99.03231380680836,0.9902608347995657,0.9903629132769816,0.9903231380680836,"[[1893, 1, 0, 0, 0, 0], [20, 1862, 6, 11, 11, 42], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 5, 0, 0, 1882, 0], [1, 7, 0, 0, 8, 1923]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256], 'learning_rate': 0.1, 'weight_decay': 0.0}",136966,64,0.6536068916320801,39.561442852020264,1.3523983527283643,0.04565250128507614,0.0,29.6,96.05149472956627,0.9601314667312143,0.9607907255827373,0.9605149472956627,"[[1890, 1, 0, 3, 0, 0], [13, 1710, 10, 46, 79, 94], [0, 18, 1846, 19, 0, 24], [0, 0, 0, 1995, 0, 0], [0, 17, 0, 0, 1870, 0], [0, 52, 0, 33, 48, 1806]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256], 'learning_rate': 0.1, 'weight_decay': 0.0005}",136966,64,0.6030368804931641,40.041268825531006,1.3892371927835665,0.07982005178928375,0.0,29.6,94.42716433385174,0.9441373154680381,0.9445246232837027,0.9442716433385173,"[[1855, 37, 0, 1, 0, 1], [26, 1652, 14, 16, 138, 106], [0, 1, 1834, 48, 14, 10], [0, 81, 0, 1914, 0, 0], [0, 59, 0, 0, 1814, 14], [2, 39, 0, 7, 31, 1860]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256], 'learning_rate': 0.1, 'weight_decay': 0.0001}",136966,64,0.6768803596496582,40.5863094329834,1.4111836188735225,0.051951438188552856,0.0,29.6,96.9846207015725,0.9692386850935166,0.9705562544453399,0.9698462070157249,"[[1885, 6, 2, 1, 0, 0], [26, 1667, 21, 18, 75, 145], [0, 1, 1898, 6, 0, 2], [0, 7, 0, 1988, 0, 0], [0, 20, 0, 0, 1865, 2], [0, 0, 1, 2, 14, 1922]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256], 'learning_rate': 0.01, 'weight_decay': 0.0}",136966,64,0.6084473133087158,41.17183041572571,1.4102469038897456,0.003196963109076023,0.0,29.6,99.04959391740107,0.9904805699575632,0.9904735532550388,0.9904959391740107,"[[1889, 5, 0, 0, 0, 0], [11, 1896, 6, 6, 7, 26], [0, 3, 1904, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1885, 2], [0, 44, 0, 0, 0, 1895]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256], 'learning_rate': 0.01, 'weight_decay': 0.0005}",136966,64,0.5726161003112793,39.15037727355957,1.3489795859018083,0.02957841567695141,0.8,29.6,98.11646794539485,0.9809469920270713,0.9812087483243382,0.9811646794539485,"[[1892, 2, 0, 0, 0, 0], [26, 1783, 9, 15, 53, 66], [1, 0, 1906, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 17, 0, 0, 1867, 3], [0, 19, 0, 0, 7, 1913]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256], 'learning_rate': 0.01, 'weight_decay': 0.0001}",136966,64,0.5867049694061279,39.810652017593384,1.377819136855352,0.010751141235232353,0.0,29.6,98.79039225851045,0.9878169242222722,0.9880872325036744,0.9879039225851045,"[[1894, 0, 0, 0, 0, 0], [17, 1841, 6, 7, 22, 59], [0, 0, 1907, 0, 0, 0], [16, 7, 2, 1970, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 4, 1935]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256], 'learning_rate': 0.001, 'weight_decay': 0.0}",136966,64,0.5964734554290771,39.239872217178345,1.3391534226704698,0.0014669133815914392,0.0,29.6,99.31743563158804,0.9931351413493632,0.9932361077433608,0.9931743563158805,"[[1894, 0, 0, 0, 0, 0], [11, 1880, 4, 10, 12, 35], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 2, 0, 0, 1885, 0], [0, 0, 0, 0, 5, 1934]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256], 'learning_rate': 0.001, 'weight_decay': 0.0005}",136966,64,0.6751067638397217,40.33054566383362,1.393571166702397,0.03629286587238312,0.0,29.6,98.27198894072922,0.9824745109389744,0.982974659668557,0.9827198894072922,"[[1893, 0, 0, 1, 0, 0], [32, 1779, 17, 14, 47, 63], [0, 0, 1907, 0, 0, 0], [0, 4, 0, 1991, 0, 0], [0, 5, 0, 0, 1882, 0], [0, 2, 2, 0, 13, 1922]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256], 'learning_rate': 0.001, 'weight_decay': 0.0001}",136966,64,0.5907390117645264,40.134578466415405,1.3898363676519025,0.008604906499385834,0.0,29.6,99.19647485743909,0.9919101894853523,0.992068998635835,0.9919647485743909,"[[1894, 0, 0, 0, 0, 0], [13, 1866, 5, 10, 14, 44], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 7, 1932]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.1, 'weight_decay': 0.0}",11558,64,0.6156649589538574,42.058988094329834,1.4754624944694794,0.08712469786405563,0.0,29.6,82.55572835666148,0.8251330804556183,0.8671427474185767,0.8255572835666148,"[[1711, 51, 18, 0, 0, 114], [20, 1145, 15, 3, 470, 299], [15, 0, 1844, 0, 2, 46], [0, 0, 11, 1260, 0, 724], [0, 4, 0, 0, 1875, 8], [0, 41, 52, 0, 126, 1720]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.1, 'weight_decay': 0.0005}",11558,64,0.6054661273956299,42.120166301727295,1.50794533817149,0.06518743187189102,0.0,29.6,95.11836875756005,0.9495233532206926,0.9532027043638372,0.9511836875756005,"[[1877, 0, 17, 0, 0, 0], [43, 1512, 35, 65, 154, 143], [0, 0, 1891, 16, 0, 0], [0, 0, 1, 1994, 0, 0], [0, 14, 0, 0, 1853, 20], [0, 0, 41, 0, 16, 1882]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.1, 'weight_decay': 0.0001}",11558,64,0.6633689403533936,42.670263051986694,1.5203045753154965,0.06260094046592712,0.0,29.6,94.95420770692932,0.9479654877065614,0.9518668418911852,0.9495420770692933,"[[1891, 2, 0, 1, 0, 0], [38, 1491, 29, 14, 229, 151], [0, 0, 1886, 12, 0, 9], [0, 46, 0, 1946, 0, 3], [0, 4, 0, 0, 1844, 39], [0, 0, 1, 0, 6, 1932]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.01, 'weight_decay': 0.0}",11558,64,0.6349976062774658,40.96893382072449,1.435607568829099,0.0031861106399446726,0.0,29.6,99.30015552099533,0.992972289915708,0.9930336665015348,0.9930015552099534,"[[1891, 3, 0, 0, 0, 0], [6, 1887, 2, 7, 23, 27], [0, 6, 1901, 0, 0, 0], [0, 2, 0, 1993, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 1, 0, 0, 4, 1934]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.01, 'weight_decay': 0.0005}",11558,64,0.7753810882568359,41.41392254829407,1.493205805180481,0.026888929307460785,0.0,29.6,98.37566960428546,0.9835370727594488,0.9841740242402732,0.9837566960428547,"[[1891, 0, 0, 3, 0, 0], [21, 1781, 12, 15, 43, 80], [0, 0, 1902, 0, 0, 5], [0, 0, 0, 1995, 0, 0], [0, 3, 0, 0, 1880, 4], [0, 0, 0, 0, 2, 1937]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.01, 'weight_decay': 0.0001}",11558,64,0.7367873191833496,44.690494775772095,1.639599814105429,0.005065469536930323,0.0,29.7,98.49663037843442,0.9849521826541325,0.9850932856648784,0.9849663037843442,"[[1868, 26, 0, 0, 0, 0], [3, 1885, 2, 9, 23, 30], [0, 0, 1900, 0, 7, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 37, 0, 0, 37, 1865]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.001, 'weight_decay': 0.0}",11558,64,0.7108218669891357,41.24007773399353,1.4554715576422148,0.0027571632526814938,0.0,29.6,99.15327458095732,0.9914612434307168,0.9916536017382273,0.9915327458095732,"[[1894, 0, 0, 0, 0, 0], [25, 1856, 5, 8, 12, 46], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 2, 0, 0, 1885, 0], [0, 0, 0, 0, 0, 1939]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.001, 'weight_decay': 0.0005}",11558,64,0.6074519157409668,40.84257245063782,1.4539154153831757,0.015268933959305286,0.8,29.6,98.73855192673233,0.987241331934177,0.987576566816653,0.9873855192673233,"[[1894, 0, 0, 0, 0, 0], [25, 1819, 8, 16, 34, 50], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 3, 0, 0, 10, 1926]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.001, 'weight_decay': 0.0001}",11558,64,0.6399314403533936,41.11700630187988,1.4697686455197096,0.007569070905447006,0.0,29.6,99.0063936409193,0.9899842918882951,0.9902567209712533,0.990063936409193,"[[1894, 0, 0, 0, 0, 0], [15, 1844, 7, 6, 17, 63], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 7, 1932]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.1, 'weight_decay': 0.0}",43590,64,0.6580824851989746,42.54549741744995,1.5274964437629637,0.09286060184240341,0.0,29.6,92.6905132192846,0.9248334265268189,0.9282319506856755,0.926905132192846,"[[1850, 19, 13, 12, 0, 0], [32, 1413, 19, 85, 240, 163], [2, 11, 1854, 26, 0, 14], [0, 7, 40, 1926, 20, 2], [0, 63, 0, 0, 1795, 29], [0, 12, 5, 8, 24, 1890]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.1, 'weight_decay': 0.0005}",43590,64,0.6195054054260254,42.170753955841064,1.5113054882755597,0.08111340552568436,0.0,29.6,93.8137204078106,0.9361427179736052,0.9383561935299036,0.9381372040781061,"[[1891, 0, 0, 3, 0, 0], [34, 1452, 39, 29, 233, 165], [0, 0, 1907, 0, 0, 0], [1, 5, 7, 1977, 5, 0], [0, 116, 0, 0, 1715, 56], [0, 0, 22, 1, 0, 1916]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.1, 'weight_decay': 0.0001}",43590,64,0.651608943939209,42.37404775619507,1.5464360872026306,0.09313639253377914,0.0,29.6,91.75738724727839,0.9152525231481575,0.9209426946476332,0.9175738724727839,"[[1889, 2, 0, 3, 0, 0], [45, 1331, 13, 33, 414, 116], [17, 9, 1860, 2, 1, 18], [0, 12, 60, 1922, 1, 0], [0, 76, 0, 3, 1776, 32], [8, 25, 20, 0, 44, 1842]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.01, 'weight_decay': 0.0}",43590,64,0.7652726173400879,44.896769762039185,1.6217651411644003,0.0041334014385938644,0.0,29.6,99.36063590806981,0.9935791555121869,0.9936517650466958,0.9936063590806982,"[[1894, 0, 0, 0, 0, 0], [14, 1888, 2, 3, 8, 37], [0, 0, 1907, 0, 0, 0], [0, 6, 0, 1989, 0, 0], [0, 4, 0, 0, 1883, 0], [0, 0, 0, 0, 0, 1939]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.01, 'weight_decay': 0.0005}",43590,64,0.6858639717102051,44.375882625579834,1.627507130744049,0.022538775578141212,0.0,29.6,97.57214446172455,0.9754920913132278,0.9764063045793984,0.9757214446172455,"[[1894, 0, 0, 0, 0, 0], [30, 1751, 12, 8, 92, 59], [0, 0, 1904, 3, 0, 0], [0, 13, 0, 1982, 0, 0], [0, 1, 0, 0, 1886, 0], [0, 11, 0, 1, 51, 1876]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.01, 'weight_decay': 0.0001}",43590,64,0.661855936050415,44.16234254837036,1.6239508986473083,0.008601327426731586,0.0,29.8,98.99775358562295,0.9899129257453395,0.9900451763074976,0.9899775358562295,"[[1893, 0, 1, 0, 0, 0], [14, 1861, 6, 11, 15, 45], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 6, 14, 0, 4, 1915]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.001, 'weight_decay': 0.0}",43590,64,0.6860742568969727,44.13150095939636,1.6038048168572272,0.0028991103172302246,0.0,29.6,99.35199585277346,0.9934895853233155,0.9935395281968039,0.9935199585277346,"[[1893, 1, 0, 0, 0, 0], [11, 1889, 6, 8, 10, 28], [0, 0, 1907, 0, 0, 0], [0, 3, 0, 1992, 0, 0], [0, 0, 0, 0, 1885, 2], [0, 6, 0, 0, 0, 1933]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.001, 'weight_decay': 0.0005}",43590,64,0.7713403701782227,46.128079652786255,1.7079163280969167,0.01961769349873066,0.0,29.6,98.59167098669431,0.9857890883458932,0.9859722201978792,0.9859167098669431,"[[1894, 0, 0, 0, 0, 0], [21, 1826, 7, 11, 42, 45], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 24, 2, 0, 11, 1902]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [256, 128, 64], 'learning_rate': 0.001, 'weight_decay': 0.0001}",43590,64,0.6845073699951172,45.934388399124146,1.6887003957237328,0.009592077694833279,0.0,29.6,99.28287541040262,0.9927796105274905,0.9929083236898133,0.9928287541040263,"[[1894, 0, 0, 0, 0, 0], [19, 1873, 2, 11, 13, 34], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 4, 1935]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.1, 'weight_decay': 0.0}",169094,64,0.7963476181030273,44.22027587890625,1.5705190598964691,0.12197662144899368,0.0,29.6,17.236910316226023,0.050685586382004454,0.02971110772496191,0.17236910316226023,"[[0, 0, 0, 1894, 0, 0], [0, 0, 0, 1952, 0, 0], [0, 0, 0, 1907, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 1887, 0, 0], [0, 0, 0, 1939, 0, 0]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.1, 'weight_decay': 0.0005}",169094,64,0.6529383659362793,45.02870178222656,1.6209011825408726,0.11188020557165146,0.0,29.6,82.58164852255054,0.7998109625199246,0.8283616318211386,0.8258164852255054,"[[1860, 8, 3, 1, 0, 22], [110, 385, 53, 20, 1237, 147], [5, 0, 1891, 1, 0, 10], [0, 10, 25, 1922, 38, 0], [0, 148, 0, 0, 1700, 39], [55, 36, 36, 0, 12, 1800]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.1, 'weight_decay': 0.0001}",169094,64,0.6582412719726562,42.9062705039978,1.5405095208086361,0.0844428613781929,0.0,29.6,92.1116295144289,0.9182685945890721,0.925593716348979,0.9211162951442889,"[[1821, 26, 45, 0, 0, 2], [30, 1294, 11, 36, 448, 133], [0, 0, 1889, 11, 0, 7], [0, 3, 0, 1992, 0, 0], [0, 71, 0, 0, 1776, 40], [0, 0, 8, 12, 30, 1889]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.01, 'weight_decay': 0.0}",169094,64,0.7874534130096436,45.73800086975098,1.636842625905137,0.0028713583014905453,0.0,29.6,99.18783480214273,0.9918310673591851,0.9919226314145626,0.9918783480214274,"[[1894, 0, 0, 0, 0, 0], [19, 1873, 7, 7, 9, 37], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 10, 0, 0, 1875, 2], [0, 2, 0, 0, 1, 1936]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.01, 'weight_decay': 0.0005}",169094,64,0.7479948997497559,44.44697403907776,1.5927423100445153,0.02684849686920643,0.8,29.6,98.5743908761016,0.9855660057608682,0.9860234065580514,0.985743908761016,"[[1894, 0, 0, 0, 0, 0], [19, 1802, 12, 17, 46, 56], [0, 0, 1904, 0, 0, 3], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 2, 0, 0, 10, 1927]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.01, 'weight_decay': 0.0001}",169094,64,0.6139748096466064,44.22518253326416,1.5932092885615416,0.007920851930975914,2.5,29.6,99.12735441506825,0.9912070494708913,0.9913846713989328,0.9912735441506826,"[[1893, 1, 0, 0, 0, 0], [11, 1859, 6, 11, 25, 40], [1, 0, 1906, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 6, 1933]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.001, 'weight_decay': 0.0}",169094,64,0.6467540264129639,41.663808822631836,1.4681115499517536,0.0015673330053687096,0.0,29.6,99.19647485743909,0.9919259503799024,0.9919723276033174,0.9919647485743909,"[[1887, 7, 0, 0, 0, 0], [10, 1881, 11, 7, 12, 31], [0, 0, 1907, 0, 0, 0], [0, 2, 0, 1993, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 7, 0, 0, 6, 1926]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.001, 'weight_decay': 0.0005}",169094,64,0.7036013603210449,42.23639178276062,1.4966912773432652,0.022517556324601173,0.0,29.6,98.72127181613962,0.9870782736609621,0.9874586886392949,0.9872127181613962,"[[1892, 0, 2, 0, 0, 0], [20, 1819, 6, 14, 41, 52], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 13, 1926]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 64, 'hidden_layers': [512, 256, 128], 'learning_rate': 0.001, 'weight_decay': 0.0001}",169094,64,0.6291027069091797,41.95294666290283,1.4911972150947508,0.00420452980324626,0.0,29.6,98.8940729220667,0.9888888066853825,0.9889002682205612,0.988940729220667,"[[1894, 0, 0, 0, 0, 0], [7, 1883, 9, 6, 12, 35], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 35, 18, 0, 6, 1880]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [128], 'learning_rate': 0.1, 'weight_decay': 0.0}",1798,128,0.52193284034729,71.74633264541626,1.1611483394276372,0.01789535954594612,0.0,29.6,98.15966822187661,0.9815191016887204,0.9816599809371573,0.9815966822187662,"[[1894, 0, 0, 0, 0, 0], [14, 1820, 3, 6, 52, 57], [0, 9, 1896, 0, 0, 2], [0, 25, 0, 1970, 0, 0], [0, 17, 0, 0, 1868, 2], [0, 7, 0, 0, 19, 1913]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [128], 'learning_rate': 0.1, 'weight_decay': 0.0005}",1798,128,0.5352537631988525,72.62452960014343,1.1997869783672839,0.10084700584411621,0.0,29.6,92.5954726110247,0.9232276101710255,0.9302520851784165,0.9259547261102471,"[[1891, 0, 0, 3, 0, 0], [79, 1370, 34, 53, 274, 142], [60, 0, 1797, 42, 0, 8], [0, 5, 1, 1981, 8, 0], [0, 29, 0, 0, 1852, 6], [42, 7, 13, 7, 44, 1826]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [128], 'learning_rate': 0.1, 'weight_decay': 0.0001}",1798,128,0.5254180431365967,73.39870738983154,1.2139295593151072,0.04675943776965141,2.5,29.6,95.27388975289442,0.9519446185196868,0.9524715290752426,0.9527388975289441,"[[1894, 0, 0, 0, 0, 0], [49, 1618, 25, 19, 119, 122], [13, 0, 1894, 0, 0, 0], [8, 5, 18, 1964, 0, 0], [0, 80, 3, 0, 1789, 15], [0, 32, 20, 0, 19, 1868]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [128], 'learning_rate': 0.01, 'weight_decay': 0.0}",1798,128,0.612339973449707,73.31703329086304,1.2045355297583902,0.0025623126421123743,0.8,29.6,99.16191463625367,0.9915746291472955,0.9916271803266903,0.9916191463625367,"[[1894, 0, 0, 0, 0, 0], [10, 1875, 4, 11, 15, 37], [0, 0, 1907, 0, 0, 0], [2, 0, 0, 1993, 0, 0], [0, 4, 0, 0, 1883, 0], [0, 14, 0, 0, 0, 1925]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [128], 'learning_rate': 0.01, 'weight_decay': 0.0005}",1798,128,0.6305692195892334,84.13006854057312,1.5410631174705305,0.07458082586526871,0.0,29.6,96.27613616727147,0.9617811870901142,0.9644563818575156,0.9627613616727148,"[[1889, 0, 0, 1, 0, 4], [41, 1597, 25, 16, 164, 109], [5, 0, 1902, 0, 0, 0], [4, 8, 19, 1962, 2, 0], [0, 4, 0, 0, 1872, 11], [0, 1, 8, 0, 9, 1921]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [128], 'learning_rate': 0.01, 'weight_decay': 0.0001}",1798,128,0.5398313999176025,82.15042328834534,1.4802741082333728,0.036021750420331955,3.3,29.6,98.15966822187661,0.9812788896717477,0.982072933429252,0.9815966822187662,"[[1894, 0, 0, 0, 0, 0], [35, 1755, 13, 14, 59, 76], [0, 0, 1903, 4, 0, 0], [0, 2, 0, 1993, 0, 0], [0, 0, 0, 0, 1885, 2], [0, 0, 1, 0, 7, 1931]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [128], 'learning_rate': 0.001, 'weight_decay': 0.0}",1798,128,0.5317842960357666,74.37931370735168,1.245128309858438,0.019722871482372284,2.5,31.0,98.42750993606359,0.9840763471529971,0.9845526561825793,0.984275099360636,"[[1894, 0, 0, 0, 0, 0], [22, 1791, 7, 12, 57, 63], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 10, 0, 0, 11, 1918]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [128], 'learning_rate': 0.001, 'weight_decay': 0.0005}",1798,128,0.6608033180236816,70.27789425849915,1.164688641277466,0.0932849869132042,0.0,30.9,96.4402972179022,0.9636218169411801,0.9653513399498918,0.9644029721790219,"[[1890, 0, 1, 3, 0, 0], [38, 1636, 27, 18, 130, 103], [3, 0, 1903, 1, 0, 0], [3, 9, 24, 1959, 0, 0], [0, 16, 0, 0, 1849, 22], [0, 2, 7, 1, 4, 1925]]"
"{'batch_size': 256, 'dropout_prob': 0.0, 'epochs': 128, 'hidden_layers': [128], 'learning_rate': 0.001, 'weight_decay': 0.0001}",1798,128,0.652407169342041,71.42025661468506,1.1799470907416791,0.0439610555768013,0.0,30.9,97.98686711594954,0.9795101754918678,0.9803754457525501,0.9798686711594954,"[[1893, 0, 0, 1, 0, 0], [29, 1741, 16, 15, 70, 81], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 6, 0, 0, 1879, 2], [0, 0, 3, 0, 10, 1926]]"
